"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jan 03 22:05:49 GMT 2025","Fri Jan 03 22:05:50 GMT 2025","1244","tests","test_products","TestProductsItem","","","Go to products",""
