"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jan 03 22:14:34 GMT 2025","Fri Jan 03 22:14:35 GMT 2025","578","tests","test_products","TestProductsItem","","","Go to products",""
