"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jan 03 19:52:28 GMT 2025","Fri Jan 03 19:52:31 GMT 2025","2254","tests","test_products","TestProductsItem","","","Go to products",""
