"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jan 03 19:44:09 GMT 2025","Fri Jan 03 19:44:10 GMT 2025","1286","tests","test_products","TestProductsItem","","","Go to products",""
