"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jan 03 20:57:12 GMT 2025","Fri Jan 03 20:57:14 GMT 2025","1310","tests","test_products","TestProductsItem","","","Go to products",""
