"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jan 03 21:40:26 GMT 2025","Fri Jan 03 21:40:27 GMT 2025","1534","tests","test_products","TestProductsItem","","","Go to products",""
