"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jan 03 21:20:05 GMT 2025","Fri Jan 03 21:20:05 GMT 2025","538","tests","test_products","TestProductsItem","","","Go to products",""
