"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jan 03 20:06:42 GMT 2025","Fri Jan 03 20:06:45 GMT 2025","3234","tests","test_products","TestProductsItem","","","Go to products",""
