"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jan 03 20:14:46 GMT 2025","Fri Jan 03 20:14:46 GMT 2025","652","tests","test_products","TestProductsItem","","","Go to products",""
